"game_id","game_date","year","sv_pitch_id","at_bat_number","pitch_number","inning","top_inning_sw","event_type","event_result","pre_balls","pre_strikes","pre_outs","throws","pitcher_id","initial_speed","pitch_type","break_x","break_z","plate_x","plate_z","HitTrajectory"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_193812",14,2,2,"N","ball","",0,1,1,"R",501957,91.6,"FF",-7.92,10.18,-1.859,2.173,"line_drive"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_193826",14,3,2,"N","ball","",1,1,1,"R",501957,83.5,"CH",-5.49,7.82,0.116,0.89,"line_drive"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_193842",14,4,2,"N","called_strike","",2,1,1,"R",501957,91,"FF",-4.54,11.13,-1.049,1.932,"line_drive"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_193858",14,5,2,"N","foul","",2,2,1,"R",501957,76.4,"KC",3,-9.09,-0.46,2.19,"line_drive"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_193917",14,6,2,"N","ball","",2,2,1,"R",501957,78,"KC",4.14,-8.88,1.557,0.355,"line_drive"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_193937",14,7,2,"N","hit_into_play_no_out","single",3,2,1,"R",501957,92.7,"FF",-2.52,12.24,-0.602,2.632,"line_drive"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_200316",24,2,3,"N","called_strike","",1,0,0,"R",501957,91.8,"FF",-3.27,13.2,-1.083,2.259,"ground_ball"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_200340",24,3,3,"N","hit_into_play","grounded_into_double_play",1,1,0,"R",501957,76.5,"KC",4.18,-9.1,-0.625,2.148,"ground_ball"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_204400",41,1,5,"N","ball","",0,0,0,"R",501957,81.1,"CH",-5.71,8.3,0.637,1.032,"line_drive"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_204417",41,2,5,"N","called_strike","",1,0,0,"R",501957,89.7,"FF",-2.8,11.98,-0.387,2.415,"line_drive"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_204435",41,3,5,"N","foul","",1,1,0,"R",501957,89.7,"FF",-0.81,11.68,0.152,2.639,"line_drive"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_204459",41,4,5,"N","hit_into_play_no_out","double",1,2,0,"R",501957,73.9,"KC",6.15,-9.32,0.933,1.725,"line_drive"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_210535",52,2,6,"N","ball","",1,0,1,"R",501957,91.8,"FF",-2.87,13.39,-0.751,1.153,"line_drive"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_210549",52,3,6,"N","hit_into_play_no_out","double",2,0,1,"R",501957,91.5,"FF",-1.9,12.92,0.959,2.812,"line_drive"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_210641",53,1,6,"N","ball","",0,0,1,"R",501957,82.7,"CH",-7.58,8.38,-1.784,2.79,"popup"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_210700",53,2,6,"N","foul","",1,0,1,"R",501957,82.8,"CH",-7.43,10.53,-0.392,3.58,"popup"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_210728",53,3,6,"N","swinging_strike","",1,1,1,"R",501957,92.8,"FF",-5.46,13.07,-0.321,3.767,"popup"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_210750",53,4,6,"N","ball","",1,2,1,"R",501957,93.2,"FF",-2.92,14.1,-1.508,1.154,"popup"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_210811",53,5,6,"N","ball","",2,2,1,"R",501957,93.8,"FF",-3.09,11.85,-1.627,2.819,"popup"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_210835",53,6,6,"N","foul","",3,2,1,"R",501957,92.8,"FF",-2.83,12.04,-1.056,2.654,"popup"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_210934",53,7,6,"N","hit_into_play","field_out",3,2,1,"R",501957,94.6,"FF",-6.23,12.99,-0.036,3.356,"popup"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_200646",26,4,3,"N","called_strike","",3,0,2,"R",501957,92,"FF",-1.83,11.36,-0.898,3.164,"U"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_200659",26,5,3,"N","ball","walk",3,1,2,"R",501957,86.5,"SL",3.66,4.1,1.015,2.698,"U"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_201732",31,1,4,"N","called_strike","",0,0,0,"R",501957,84.3,"SL",2.69,2.78,0.334,2.668,"line_drive"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_201745",31,2,4,"N","ball","",0,1,0,"R",501957,91.2,"FF",-2.72,13,-1.161,2.218,"line_drive"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_201801",31,3,4,"N","ball","",1,1,0,"R",501957,90.3,"FF",-5.67,10.85,-1.216,1.531,"line_drive"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_201818",31,4,4,"N","hit_into_play","field_out",2,1,0,"R",501957,92.1,"FF",-2.28,14.91,-0.066,1.96,"line_drive"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_192743",8,1,1,"N","ball","",0,0,1,"R",501957,90.1,"FF",-2.67,11.05,0.976,1.303,"ground_ball"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_192803",8,2,1,"N","hit_into_play_score","single",1,0,1,"R",501957,90.8,"FF",-1.85,11.87,0.264,2.037,"ground_ball"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_204827",44,1,5,"N","hit_into_play","field_out",0,0,1,"R",501957,88.5,"SL",0.8,5.48,0.418,2.625,"ground_ball"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_194026",15,1,2,"N","ball","",0,0,1,"R",501957,91.2,"FF",-3.49,13.01,-1.162,2.249,"U"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_194045",15,2,2,"N","foul","",1,0,1,"R",501957,90.9,"FF",-3.14,11.53,0.749,3.071,"U"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_194125",15,3,2,"N","foul","",1,1,1,"R",501957,86.6,"SL",1.5,6.43,0.126,2.794,"U"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_194153",15,4,2,"N","called_strike","strikeout",1,2,1,"R",501957,91.6,"FF",-2.66,12.86,0.535,2.343,"U"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_200744",27,1,3,"N","ball","",0,0,2,"R",501957,84,"CH",-8.28,7.34,-1.44,1.758,"ground_ball"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_200804",27,2,3,"N","hit_into_play","field_out",1,0,2,"R",501957,91.9,"FF",-1.4,11.66,-0.711,2.668,"ground_ball"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_201854",32,1,4,"N","ball","",0,0,1,"R",501957,90.6,"FF",-1.68,12.83,-1.072,3.853,"ground_ball"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_201906",32,2,4,"N","ball","",1,0,1,"R",501957,76,"KC",7.22,-8.6,-0.037,1.199,"ground_ball"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_201921",32,3,4,"N","called_strike","",2,0,1,"R",501957,91.7,"FF",-2.32,11.92,0.108,3.121,"ground_ball"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_201935",32,4,4,"N","called_strike","",2,1,1,"R",501957,84.7,"CH",-4.48,11.01,-0.362,1.558,"ground_ball"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_201950",32,5,4,"N","ball","",2,2,1,"R",501957,91.8,"FF",-2.55,15.12,-0.079,1.539,"ground_ball"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_202006",32,6,4,"N","hit_into_play","field_out",3,2,1,"R",501957,92.5,"FF",-4.07,12.56,-0.907,2.208,"ground_ball"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_204728",43,1,5,"N","hit_into_play_score","double",0,0,1,"R",501957,92.5,"FF",-4.64,12.16,0.311,1.883,"line_drive"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_200424",25,1,3,"N","called_strike","",0,0,2,"R",501957,92.1,"FF",-4.37,12.6,0.819,2.471,"line_drive"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_200438",25,2,3,"N","ball","",0,1,2,"R",501957,90.9,"FF",-8.28,11.71,-0.424,1.37,"line_drive"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_200453",25,3,3,"N","hit_into_play_score","home_run",1,1,2,"R",501957,82.7,"CH",-6.2,8.5,0.627,2.976,"line_drive"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_202230",34,1,4,"N","foul","",0,0,2,"R",501957,91.9,"FF",-2.61,11.66,-1.155,2.773,"ground_ball"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_202256",34,2,4,"N","swinging_strike_blocked","",0,1,2,"R",501957,77,"KC",3.02,-11.75,-0.245,0.793,"ground_ball"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_202322",34,3,4,"N","ball","",0,2,2,"R",501957,91.7,"FF",-5.88,8.96,-0.254,4.069,"ground_ball"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_202343",34,4,4,"N","hit_into_play_no_out","single",1,2,2,"R",501957,76.1,"KC",4.53,-10.79,-1.267,2.394,"ground_ball"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_202430",35,1,4,"N","called_strike","",0,0,2,"R",501957,76.5,"KC",6.03,-8.47,-0.506,3.007,"ground_ball"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_202453",35,2,4,"N","hit_into_play","field_out",0,1,2,"R",501957,75.6,"KC",4.87,-11.21,-0.209,1.967,"ground_ball"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_204554",42,1,5,"N","called_strike","",0,0,0,"R",501957,92.3,"FF",-5.21,12.72,-0.933,2.043,"U"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_204615",42,2,5,"N","ball","",0,1,0,"R",501957,91.3,"FF",-2.37,11.92,-1.916,1.97,"U"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_204636",42,3,5,"N","called_strike","",1,1,0,"R",501957,87.5,"SL",3.62,5.47,0.521,1.948,"U"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_204658",42,4,5,"N","foul_tip","strikeout",1,2,0,"R",501957,95.1,"FF",-4.45,11.66,0.256,2.569,"U"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_204903",45,1,5,"N","called_strike","",0,0,2,"R",501957,92.2,"FF",-4.97,10.82,-1.113,2.064,"fly_ball"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_204921",45,2,5,"N","ball","",0,1,2,"R",501957,87.8,"SL",1.11,7.2,0.949,2.039,"fly_ball"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_204941",45,3,5,"N","hit_into_play","field_out",1,1,2,"R",501957,92.5,"FF",-4.53,11.25,0.062,2.878,"fly_ball"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_192043",5,1,1,"N","hit_into_play_no_out","single",0,0,0,"R",501957,88.4,"FF",-4.08,9.46,-0.655,2.121,"ground_ball"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_193659",13,1,2,"N","ball","",0,0,0,"R",501957,90.3,"FF",-1.74,12.58,-1.927,2.994,"ground_ball"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_193711",13,2,2,"N","called_strike","",1,0,0,"R",501957,90.6,"FF",-2.67,12.13,-0.932,1.599,"ground_ball"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_193723",13,3,2,"N","hit_into_play","field_out",1,1,0,"R",501957,74.1,"KC",4.67,-9.92,-0.54,2.582,"ground_ball"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_194229",16,1,2,"N","ball","",0,0,2,"R",501957,75.6,"KC",7.31,-10.85,-2.41,2.048,"U"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_194247",16,2,2,"N","ball","",1,0,2,"R",501957,75.2,"KC",5.41,-9.87,-1.435,3.606,"U"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_194308",16,3,2,"N","called_strike","",2,0,2,"R",501957,91.4,"FF",-2.33,14.72,-0.005,1.503,"U"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_194331",16,4,2,"N","called_strike","",2,1,2,"R",501957,91,"FF",-3.87,10.77,-1.147,2.25,"U"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_194351",16,5,2,"N","swinging_strike","strikeout",2,2,2,"R",501957,92.5,"FF",-2.36,13.08,0.393,3.472,"U"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_211029",54,1,6,"N","ball","",0,0,2,"R",501957,87.3,"SL",2.3,4.11,0.707,3.099,"U"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_211052",54,2,6,"N","ball","",1,0,2,"R",501957,82.9,"CH",-8.99,9.36,-0.665,0.999,"U"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_211115",54,3,6,"N","ball","",2,0,2,"R",501957,92.7,"FF",-1.93,11.97,-1.421,2.274,"U"
"2015/05/07/balmlb-nyamlb-1","07-MAY-15",2015,"150507_211136",54,4,6,"N","ball","walk",3,0,2,"R",501957,92,"FF",-2.06,12.24,-0.76,3.604,"U"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_202308",40,1,6,"Y","called_strike","",0,0,0,"R",501957,83.1,"CH",-5.08,6.79,-0.131,2.527,"fly_ball"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_202321",40,2,6,"Y","hit_into_play_score","home_run",0,1,0,"R",501957,85.6,"SL",1.98,3.59,-0.077,2.58,"fly_ball"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_200743",32,1,5,"Y","called_strike","",0,0,0,"R",501957,73.6,"KC",6.29,-10.28,-1.106,3.171,"ground_ball"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_200757",32,2,5,"Y","hit_into_play_no_out","single",0,1,0,"R",501957,83.7,"CH",-9.21,9.1,-0.48,1.093,"ground_ball"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_200910",33,1,5,"Y","called_strike","",0,0,0,"R",501957,83.9,"SL",3.07,2,0.379,2.904,"U"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_200955",33,2,5,"Y","called_strike","",0,1,0,"R",501957,91.6,"FF",-5.46,10.76,0.679,2.492,"U"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_201019",33,3,5,"Y","ball","",0,2,0,"R",501957,75.6,"KC",2.94,-9.21,0.535,1.603,"U"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_201039",33,4,5,"Y","swinging_strike","strikeout",1,2,0,"R",501957,90.6,"FF",-3.42,11.15,1.334,2.815,"U"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_201120",34,1,5,"Y","hit_by_pitch","hit_by_pitch",0,0,1,"R",501957,89.9,"FF",-3.26,12.25,2.411,2.393,"U"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_195956",28,1,4,"Y","called_strike","",0,0,2,"R",501957,85.9,"SL",2.18,6.47,0.651,2.103,"U"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_200017",28,2,4,"Y","foul_tip","",0,1,2,"R",501957,92.9,"FF",-3.85,11.48,0.393,2.926,"U"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_190853",1,1,1,"Y","called_strike","",0,0,0,"R",501957,89.3,"FF",-0.41,11.3,-0.465,2.773,"fly_ball"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_190906",1,2,1,"Y","ball","",0,1,0,"R",501957,91.3,"FF",-4.5,11.34,-1.501,2.306,"fly_ball"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_190920",1,3,1,"Y","called_strike","",1,1,0,"R",501957,73.7,"KC",4.25,-7.99,-0.337,2.158,"fly_ball"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_190934",1,4,1,"Y","hit_into_play","field_out",1,2,0,"R",501957,91.2,"FF",-3.53,11.88,-0.129,2.963,"fly_ball"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_191013",2,1,1,"Y","hit_into_play","field_out",0,0,1,"R",501957,90.7,"FF",-3.07,11.51,1.087,2.899,"ground_ball"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_200043",28,3,4,"Y","swinging_strike","strikeout",0,2,2,"R",501957,91.3,"FF",-5.58,12.69,0.76,3.444,"U"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_204012",49,1,7,"Y","ball","",0,0,0,"R",501957,91.4,"FF",-3,12.8,0.354,0.938,"ground_ball"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_204037",49,2,7,"Y","hit_into_play","force_out",1,0,0,"R",501957,91.3,"FF",-2.07,11.07,-0.287,1.679,"ground_ball"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_192153",10,1,2,"Y","hit_into_play","field_out",0,0,2,"R",501957,90.1,"FF",-3.68,10.65,-0.563,2.332,"line_drive"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_191052",3,1,1,"Y","ball","",0,0,2,"R",501957,90.2,"FF",-4.04,12.95,1.025,2.361,"popup"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_191105",3,2,1,"Y","ball","",1,0,2,"R",501957,92.1,"FF",-2.68,10.65,0.044,3.778,"popup"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_195730",27,1,4,"Y","foul","",0,0,1,"R",501957,75.2,"KC",4.07,-6.76,0.263,2.011,"line_drive"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_195759",27,2,4,"Y","ball","",0,1,1,"R",501957,92.5,"FF",-3.84,12.22,0.883,3.434,"line_drive"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_195826",27,3,4,"Y","called_strike","",1,1,1,"R",501957,91.1,"FF",-3.17,11.11,0.548,3.366,"line_drive"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_195853",27,4,4,"Y","hit_into_play_score","single",1,2,1,"R",501957,75.9,"KC",4.78,-9.41,-1.077,2.111,"line_drive"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_193153",17,1,3,"Y","ball","",0,0,2,"R",501957,91.2,"FF",-4.49,11.65,0.893,2.899,"ground_ball"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_193214",17,2,3,"Y","called_strike","",1,0,2,"R",501957,92.3,"FF",-5.18,11.8,0.383,2.603,"ground_ball"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_193236",17,3,3,"Y","ball","",1,1,2,"R",501957,87.2,"SL",2.67,2.67,1.137,2.857,"ground_ball"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_193259",17,4,3,"Y","swinging_strike","",2,1,2,"R",501957,83.7,"CH",-10.25,5.61,-0.241,1.769,"ground_ball"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_193343",17,5,3,"Y","foul","",2,2,2,"R",501957,93,"FF",-5.27,12.23,0.282,3.141,"ground_ball"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_193408",17,6,3,"Y","ball","",2,2,2,"R",501957,92.9,"FF",-3.23,12.32,1.006,2.754,"ground_ball"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_193437",17,7,3,"Y","foul","",3,2,2,"R",501957,93.4,"FF",-3.72,11.79,0.181,2.756,"ground_ball"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_193510",17,8,3,"Y","hit_into_play","field_out",3,2,2,"R",501957,93.4,"FF",-4.32,11.18,0.241,2.703,"ground_ball"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_191120",3,3,1,"Y","called_strike","",2,0,2,"R",501957,91.7,"FF",-1.93,13.12,0.753,2.816,"popup"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_191135",3,4,1,"Y","hit_into_play","field_out",2,1,2,"R",501957,92.4,"FF",-3.4,11.64,-0.038,3.188,"popup"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_191939",8,1,2,"Y","ball","",0,0,1,"R",501957,90,"FF",-6.25,10.7,0.724,2.218,"fly_ball"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_191953",8,2,2,"Y","ball","",1,0,1,"R",501957,90.1,"FF",-3.38,11.41,0.917,3.73,"fly_ball"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_192008",8,3,2,"Y","hit_into_play","field_out",2,0,1,"R",501957,90.3,"FF",-2.94,11.09,-0.158,2.514,"fly_ball"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_195237",25,1,4,"Y","ball","",0,0,1,"R",501957,91.2,"FF",-1.84,11.71,0.958,2.997,"U"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_195250",25,2,4,"Y","ball","",1,0,1,"R",501957,82.7,"CH",-6.47,8.46,0.802,0.394,"U"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_195305",25,3,4,"Y","swinging_strike","",2,0,1,"R",501957,91.5,"FF",-2.74,10.67,0.064,3.604,"U"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_195321",25,4,4,"Y","ball","",2,1,1,"R",501957,74.9,"KC",2.4,-9.61,0.069,3.962,"U"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_195337",25,5,4,"Y","foul","",3,1,1,"R",501957,92.5,"FF",-3.73,10.31,-0.319,2.659,"U"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_195356",25,6,4,"Y","foul","",3,2,1,"R",501957,93,"FF",-3.02,11.35,0.529,3.212,"U"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_195420",25,7,4,"Y","foul","",3,2,1,"R",501957,93.3,"FF",-5.69,11.19,0.872,2.908,"U"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_195440",25,8,4,"Y","foul","",3,2,1,"R",501957,93.3,"FF",-4.35,12.93,0.368,2.647,"U"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_195458",25,9,4,"Y","ball","walk",3,2,1,"R",501957,86.7,"SL",4,1.04,2.032,0.94,"U"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_204145",50,1,7,"Y","called_strike","",0,0,1,"R",501957,86.2,"SL",3.61,4.49,-0.054,2.168,"U"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_204207",50,2,7,"Y","ball","",0,1,1,"R",501957,92.4,"FF",-4.48,13.6,-1.915,1.925,"U"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_204230",50,3,7,"Y","foul","",1,1,1,"R",501957,90.2,"FF",-3.19,12.75,0.094,2.286,"U"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_204256",50,4,7,"Y","ball","",1,2,1,"R",501957,90.9,"FF",-4.92,14.35,-0.464,4.35,"U"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_204325",50,5,7,"Y","foul_tip","strikeout",2,2,1,"R",501957,92.2,"FF",-6.94,12.3,-0.249,2.221,"U"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_192053",9,1,2,"Y","ball","",0,0,2,"R",501957,91.4,"FF",-3.22,9.92,-0.868,3.803,"ground_ball"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_192112",9,2,2,"Y","hit_into_play_no_out","single",1,0,2,"R",501957,89.6,"FF",-2.99,11.07,0.55,2.166,"ground_ball"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_193107",16,1,3,"Y","hit_into_play","field_out",0,0,1,"R",501957,81.5,"CH",-6.66,7.4,-0.67,2.334,"ground_ball"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_194934",24,1,4,"Y","called_strike","",0,0,0,"R",501957,80.8,"CH",-7.89,7.49,-0.683,2.417,"line_drive"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_194948",24,2,4,"Y","foul","",0,1,0,"R",501957,72.8,"KC",5.74,-10.2,0.209,3.02,"line_drive"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_195009",24,3,4,"Y","foul","",0,2,0,"R",501957,89.7,"FF",-2.67,10.64,-0.381,3.007,"line_drive"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_195029",24,4,4,"Y","foul","",0,2,0,"R",501957,90.9,"FF",-4.48,10.6,-0.023,3.425,"line_drive"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_195047",24,5,4,"Y","foul","",0,2,0,"R",501957,90.9,"FF",-1.2,11.88,-0.332,3.383,"line_drive"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_195103",24,6,4,"Y","foul","",0,2,0,"R",501957,77.2,"KC",6.07,-10.17,0.062,3.011,"line_drive"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_195124",24,7,4,"Y","ball","",0,2,0,"R",501957,76.1,"KC",3.38,-9.79,0.238,1.66,"line_drive"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_195140",24,8,4,"Y","ball","",1,2,0,"R",501957,82.8,"CH",-7.17,5.69,1.008,1.61,"line_drive"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_195156",24,9,4,"Y","hit_into_play","field_out",2,2,0,"R",501957,92.5,"FF",-4.56,11.67,0.532,3.548,"line_drive"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_202411",41,1,6,"Y","foul","",0,0,0,"R",501957,91.1,"FF",-2.26,12.45,0.289,3.11,"U"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_202432",41,2,6,"Y","ball","",0,1,0,"R",501957,91.2,"FF",-5.17,10.61,-0.914,1.214,"U"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_202446",41,3,6,"Y","hit_by_pitch","hit_by_pitch",1,1,0,"R",501957,90.2,"FF",-3.58,11.02,-1.988,3.86,"U"
"2015/05/12/tormlb-balmlb-1","12-MAY-15",2015,"150512_202530",42,1,6,"Y","swinging_strike","",0,0,0,"R",501957,92,"FF",-3.69,10.38,0.71,3.033,"U"
